
                              SATURN  

            Time        a        Q        e      peri       i        M      node     oblq       q        r        x        y        z       vx       vy       vz   
         11.5208761  9.51878 10.03488 0.054220 336.5896   2.4878  88.3099 113.6333   2.4878   9.0027   9.5315 -9.49109 -0.78480  0.39145  0.00016 -0.00557  0.00009
         11.5865845  9.51847 10.03494 0.054260 336.5550   2.4878  89.1465 113.6324   2.4878   9.0020   9.5388 -9.48630 -0.91830  0.39359  0.00024 -0.00556  0.00009
         11.6522930  9.51815 10.03506 0.054307 336.5206   2.4878  89.9821 113.6317   2.4878   9.0013   9.5460 -9.47966 -1.05161  0.39565  0.00032 -0.00555  0.00008
         11.7180014  9.51792 10.03531 0.054360 336.4960   2.4878  90.8073 113.6309   2.4878   9.0005   9.5532 -9.47116 -1.18472  0.39763  0.00039 -0.00554  0.00008
         11.7837098  9.51782 10.03571 0.054413 336.4876   2.4878  91.6167 113.6297   2.4878   8.9999   9.5605 -9.46081 -1.31760  0.39953  0.00047 -0.00553  0.00008
         11.8932238  9.51785 10.03655 0.054498 336.4965   2.4878  92.9429 113.6276   2.4878   8.9992   9.5725 -9.43949 -1.53847  0.40253  0.00060 -0.00551  0.00007
         11.9589322  9.51799 10.03713 0.054544 336.5159   2.4877  93.7251 113.6261   2.4877   8.9988   9.5797 -9.42425 -1.67061  0.40422  0.00067 -0.00550  0.00007
         12.0246407  9.51817 10.03769 0.054582 336.5408   2.4877  94.5029 113.6244   2.4877   8.9987   9.5869 -9.40720 -1.80242  0.40584  0.00075 -0.00549  0.00007
         12.0903491  9.51828 10.03813 0.054616 336.5571   2.4877  95.2893 113.6231   2.4877   8.9984   9.5941 -9.38832 -1.93389  0.40737  0.00082 -0.00547  0.00006
         12.1998631  9.51831 10.03874 0.054677 336.5689   2.4877  96.6148 113.6215   2.4877   8.9979   9.6060 -9.35286 -2.15216  0.40976  0.00095 -0.00544  0.00006
         12.2655715  9.51831 10.03910 0.054715 336.5747   2.4877  97.4112 113.6205   2.4877   8.9975   9.6132 -9.32918 -2.28258  0.41109  0.00102 -0.00543  0.00005
         12.3312799  9.51828 10.03947 0.054757 336.5778   2.4877  98.2097 113.6197   2.4877   8.9971   9.6203 -9.30373 -2.41257  0.41234  0.00110 -0.00541  0.00005
         12.3969884  9.51828 10.03991 0.054803 336.5863   2.4877  99.0023 113.6189   2.4877   8.9967   9.6274 -9.27649 -2.54209  0.41351  0.00117 -0.00539  0.00005
         12.5065024  9.51852 10.04085 0.054875 336.6278   2.4877 100.2966 113.6166   2.4877   8.9962   9.6392 -9.22718 -2.75687  0.41528  0.00129 -0.00535  0.00004
         12.5722108  9.51872 10.04143 0.054914 336.6597   2.4877 101.0667 113.6150   2.4877   8.9960   9.6462 -9.19525 -2.88505  0.41624  0.00137 -0.00533  0.00004
         12.6379192  9.51894 10.04200 0.054949 336.6934   2.4876 101.8352 113.6134   2.4876   8.9959   9.6532 -9.16159 -3.01269  0.41713  0.00144 -0.00531  0.00004
         12.7036277  9.51917 10.04257 0.054983 336.7296   2.4876 102.6015 113.6117   2.4876   8.9958   9.6602 -9.12619 -3.13976  0.41793  0.00151 -0.00528  0.00003
         12.7693361  9.51939 10.04310 0.055015 336.7636   2.4876 103.3703 113.6099   2.4876   8.9957   9.6672 -9.08907 -3.26623  0.41865  0.00158 -0.00526  0.00003
         12.8788501  9.51968 10.04397 0.055074 336.8145   2.4876 104.6558 113.6077   2.4876   8.9954   9.6788 -9.02341 -3.47565  0.41968  0.00170 -0.00521  0.00002
         12.9445585  9.51993 10.04458 0.055111 336.8549   2.4876 105.4168 113.6064   2.4876   8.9953   9.6856 -8.98176 -3.60045  0.42019  0.00177 -0.00519  0.00002
         13.0102669  9.52027 10.04524 0.055143 336.9045   2.4876 106.1687 113.6049   2.4876   8.9953   9.6925 -8.93843 -3.72457  0.42063  0.00184 -0.00516  0.00002
         13.0759754  9.52067 10.04593 0.055171 336.9605   2.4876 106.9141 113.6036   2.4876   8.9954   9.6993 -8.89342 -3.84799  0.42098  0.00191 -0.00513  0.00001
         13.1854894  9.52149 10.04713 0.055206 337.0701   2.4876 108.1408 113.6013   2.4876   8.9959   9.7107 -8.81474 -4.05211  0.42140  0.00202 -0.00508  0.00001
         13.2511978  9.52202 10.04779 0.055216 337.1373   2.4876 108.8766 113.5997   2.4876   8.9963   9.7174 -8.76534 -4.17359  0.42155  0.00209 -0.00505  0.00000
         13.3169062  9.52248 10.04835 0.055224 337.1946   2.4876 109.6223 113.5985   2.4876   8.9966   9.7241 -8.71432 -4.29429  0.42162  0.00216 -0.00501  0.00000
         13.3826146  9.52284 10.04884 0.055235 337.2430   2.4876 110.3766 113.5975   2.4876   8.9968   9.7308 -8.66168 -4.41420  0.42161  0.00223 -0.00498  0.00000
         13.4921287  9.52337 10.04962 0.055259 337.3173   2.4876 111.6400 113.5956   2.4876   8.9971   9.7418 -8.57040 -4.61224  0.42142  0.00234 -0.00492 -0.00001
         13.5578371  9.52364 10.05010 0.055279 337.3587   2.4876 112.4004 113.5947   2.4876   8.9972   9.7483 -8.51353 -4.72995  0.42120  0.00240 -0.00489 -0.00001
         13.6235455  9.52395 10.05064 0.055302 337.4066   2.4876 113.1537 113.5938   2.4876   8.9973   9.7548 -8.45509 -4.84678  0.42090  0.00247 -0.00485 -0.00001
         13.6892539  9.52439 10.05127 0.055320 337.4694   2.4877 113.8923 113.5923   2.4877   8.9975   9.7613 -8.39510 -4.96273  0.42053  0.00253 -0.00481 -0.00002
         13.7549624  9.52491 10.05193 0.055330 337.5397   2.4877 114.6236 113.5907   2.4877   8.9979   9.7677 -8.33358 -5.07777  0.42008  0.00260 -0.00477 -0.00002
         13.8644764  9.52591 10.05302 0.055335 337.6673   2.4877 115.8326 113.5881   2.4877   8.9988   9.7784 -8.22767 -5.26745  0.41916  0.00270 -0.00471 -0.00003
         13.9301848  9.52658 10.05366 0.055328 337.7482   2.4877 116.5542 113.5865   2.4877   8.9995   9.7847 -8.16212 -5.38000  0.41851  0.00276 -0.00467 -0.00003
         13.9958932  9.52720 10.05422 0.055317 337.8220   2.4877 117.2832 113.5852   2.4877   9.0002   9.7909 -8.09509 -5.49157  0.41778  0.00282 -0.00463 -0.00003
         14.0616016  9.52776 10.05473 0.055308 337.8885   2.4877 118.0190 113.5844   2.4877   9.0008   9.7971 -8.02658 -5.60214  0.41698  0.00288 -0.00459 -0.00004
         14.1711157  9.52867 10.05557 0.055297 337.9983   2.4877 119.2456 113.5832   2.4877   9.0018   9.8074 -7.90918 -5.78418  0.41546  0.00298 -0.00452 -0.00004
         14.2368241  9.52923 10.05608 0.055288 338.0655   2.4877 119.9801 113.5826   2.4877   9.0024   9.8134 -7.83683 -5.89202  0.41446  0.00304 -0.00447 -0.00004
         14.3025325  9.52981 10.05659 0.055277 338.1351   2.4877 120.7119 113.5821   2.4877   9.0030   9.8195 -7.76307 -5.99881  0.41338  0.00310 -0.00443 -0.00005
         14.3682409  9.53044 10.05712 0.055263 338.2098   2.4877 121.4388 113.5813   2.4877   9.0038   9.8254 -7.68791 -6.10452  0.41222  0.00316 -0.00438 -0.00005
         14.4777550  9.53162 10.05797 0.055222 338.3401   2.4878 122.6459 113.5795   2.4878   9.0053   9.8353 -7.55959 -6.27827  0.41013  0.00326 -0.00431 -0.00005
         14.5434634  9.53227 10.05840 0.055195 338.4096   2.4878 123.3790 113.5787   2.4878   9.0061   9.8411 -7.48078 -6.38103  0.40878  0.00331 -0.00426 -0.00006
         14.6091718  9.53286 10.05880 0.055171 338.4733   2.4878 124.1178 113.5780   2.4878   9.0069   9.8468 -7.40063 -6.48266  0.40735  0.00337 -0.00421 -0.00006
         14.6748802  9.53343 10.05918 0.055148 338.5355   2.4878 124.8582 113.5771   2.4878   9.0077   9.8525 -7.31916 -6.58313  0.40586  0.00342 -0.00416 -0.00006
         14.7405886  9.53394 10.05953 0.055128 338.5926   2.4878 125.6031 113.5765   2.4878   9.0084   9.8582 -7.23638 -6.68244  0.40429  0.00348 -0.00411 -0.00007
         14.8501027  9.53483 10.06020 0.055101 338.6957   2.4878 126.8353 113.5758   2.4878   9.0094   9.8674 -7.09557 -6.84530  0.40151  0.00356 -0.00403 -0.00007
         14.9158111  9.53550 10.06067 0.055075 338.7721   2.4878 127.5601 113.5749   2.4878   9.0103   9.8729 -7.00939 -6.94141  0.39975  0.00362 -0.00398 -0.00007
         14.9815195  9.53625 10.06114 0.055041 338.8528   2.4878 128.2806 113.5741   2.4878   9.0114   9.8783 -6.92198 -7.03630  0.39792  0.00367 -0.00393 -0.00008
         15.0472279  9.53707 10.06160 0.054999 338.9363   2.4879 128.9986 113.5736   2.4879   9.0125   9.8837 -6.83334 -7.12995  0.39601  0.00372 -0.00388 -0.00008
         15.1567420  9.53853 10.06229 0.054910 339.0744   2.4879 130.1974 113.5725   2.4879   9.0148   9.8925 -6.68292 -7.28325  0.39269  0.00380 -0.00379 -0.00009
         15.2224504  9.53933 10.06260 0.054854 339.1439   2.4879 130.9305 113.5723   2.4879   9.0161   9.8977 -6.59109 -7.37352  0.39060  0.00385 -0.00373 -0.00009
         15.2881588  9.54002 10.06285 0.054804 339.2026   2.4879 131.6742 113.5725   2.4879   9.0172   9.9028 -6.49810 -7.46251  0.38844  0.00390 -0.00368 -0.00009
         15.3538672  9.54065 10.06309 0.054759 339.2567   2.4879 132.4221 113.5726   2.4879   9.0182   9.9078 -6.40397 -7.55018  0.38622  0.00395 -0.00363 -0.00009
         15.4633812  9.54164 10.06348 0.054690 339.3429   2.4879 133.6723 113.5728   2.4879   9.0198   9.9161 -6.24458 -7.69337  0.38236  0.00402 -0.00353 -0.00010
         15.5290897  9.54222 10.06372 0.054652 339.3961   2.4879 134.4205 113.5729   2.4879   9.0207   9.9210 -6.14749 -7.77750  0.37995  0.00407 -0.00348 -0.00010
         15.5947981  9.54287 10.06400 0.054609 339.4564   2.4879 135.1614 113.5726   2.4879   9.0217   9.9258 -6.04932 -7.86028  0.37748  0.00411 -0.00342 -0.00010
         15.6605065  9.54361 10.06428 0.054557 339.5210   2.4879 135.8985 113.5721   2.4879   9.0229   9.9305 -5.95009 -7.94168  0.37494  0.00416 -0.00336 -0.00011
         15.7262149  9.54435 10.06453 0.054501 339.5828   2.4879 136.6387 113.5718   2.4879   9.0242   9.9351 -5.84982 -8.02171  0.37234  0.00420 -0.00331 -0.00011
         15.8357290  9.54556 10.06489 0.054405 339.6784   2.4879 137.8797 113.5714   2.4879   9.0262   9.9427 -5.68045 -8.15200  0.36786  0.00427 -0.00321 -0.00011
         15.9014374  9.54627 10.06507 0.054346 339.7312   2.4879 138.6291 113.5712   2.4879   9.0275   9.9472 -5.57750 -8.22830  0.36509  0.00431 -0.00315 -0.00012
         15.9671458  9.54692 10.06523 0.054291 339.7783   2.4879 139.3836 113.5715   2.4879   9.0286   9.9516 -5.47358 -8.30317  0.36225  0.00435 -0.00309 -0.00012
         16.0328542  9.54755 10.06540 0.054239 339.8248   2.4879 140.1383 113.5719   2.4879   9.0297   9.9559 -5.36872 -8.37661  0.35935  0.00439 -0.00303 -0.00012
         16.1423682  9.54872 10.06571 0.054142 339.9134   2.4879 141.3848 113.5722   2.4879   9.0317   9.9629 -5.19188 -8.49579  0.35438  0.00445 -0.00293 -0.00013
         16.2080767  9.54948 10.06589 0.054077 339.9676   2.4879 142.1316 113.5725   2.4879   9.0331   9.9670 -5.08457 -8.56536  0.35131  0.00449 -0.00287 -0.00013
         16.2737851  9.55028 10.06605 0.054006 340.0211   2.4879 142.8794 113.5728   2.4879   9.0345   9.9711 -4.97638 -8.63345  0.34819  0.00453 -0.00281 -0.00013
         16.3394935  9.55113 10.06620 0.053928 340.0742   2.4879 143.6281 113.5729   2.4879   9.0361   9.9750 -4.86733 -8.70006  0.34500  0.00456 -0.00274 -0.00013
         16.4490075  9.55244 10.06633 0.053797 340.1408   2.4878 144.8990 113.5734   2.4878   9.0385   9.9814 -4.68372 -8.80776  0.33956  0.00462 -0.00264 -0.00014
         16.5147159  9.55308 10.06637 0.053730 340.1679   2.4878 145.6743 113.5741   2.4878   9.0398   9.9852 -4.57246 -8.87037  0.33622  0.00465 -0.00258 -0.00014
         16.5804244  9.55366 10.06640 0.053669 340.1930   2.4878 146.4513 113.5744   2.4878   9.0409   9.9889 -4.46043 -8.93146  0.33282  0.00468 -0.00251 -0.00014
         16.6461328  9.55420 10.06643 0.053613 340.2152   2.4878 147.2311 113.5749   2.4878   9.0420   9.9924 -4.34762 -8.99103  0.32936  0.00472 -0.00245 -0.00015
         16.7118412  9.55470 10.06647 0.053562 340.2386   2.4878 148.0091 113.5754   2.4878   9.0429   9.9959 -4.23407 -9.04906  0.32585  0.00475 -0.00239 -0.00015
         16.8213552  9.55567 10.06660 0.053469 340.2925   2.4878 149.2901 113.5756   2.4878   9.0447  10.0016 -4.04321 -9.14234  0.31987  0.00480 -0.00228 -0.00015
         16.8870637  9.55638 10.06668 0.053399 340.3301   2.4878 150.0536 113.5757   2.4878   9.0461  10.0049 -3.92776 -9.19623  0.31621  0.00482 -0.00221 -0.00015
         16.9527721  9.55714 10.06675 0.053323 340.3660   2.4877 150.8190 113.5759   2.4877   9.0475  10.0081 -3.81164 -9.24856  0.31249  0.00485 -0.00215 -0.00016
         17.0184805  9.55791 10.06680 0.053243 340.3979   2.4877 151.5886 113.5762   2.4877   9.0490  10.0112 -3.69487 -9.29932  0.30873  0.00488 -0.00208 -0.00016
         17.1279945  9.55920 10.06682 0.053103 340.4382   2.4877 152.8851 113.5770   2.4877   9.0516  10.0163 -3.49885 -9.38041  0.30233  0.00492 -0.00197 -0.00016
         17.1937029  9.55987 10.06680 0.053027 340.4506   2.4877 153.6747 113.5778   2.4877   9.0529  10.0192 -3.38043 -9.42694  0.29842  0.00495 -0.00191 -0.00016
         17.2594114  9.56046 10.06678 0.052960 340.4597   2.4876 154.4674 113.5787   2.4876   9.0541  10.0220 -3.26143 -9.47187  0.29446  0.00497 -0.00184 -0.00017
         17.3251198  9.56106 10.06676 0.052892 340.4705   2.4876 155.2583 113.5794   2.4876   9.0554  10.0247 -3.14188 -9.51520  0.29046  0.00499 -0.00177 -0.00017
         17.4346338  9.56205 10.06673 0.052780 340.4858   2.4875 156.5790 113.5805   2.4875   9.0574  10.0291 -2.94144 -9.58383  0.28367  0.00503 -0.00166 -0.00017
         17.5003422  9.56267 10.06672 0.052710 340.4954   2.4875 157.3710 113.5809   2.4875   9.0586  10.0316 -2.82050 -9.62285  0.27953  0.00505 -0.00159 -0.00017
         17.5660507  9.56335 10.06670 0.052633 340.5050   2.4875 158.1634 113.5811   2.4875   9.0600  10.0340 -2.69908 -9.66024  0.27535  0.00507 -0.00152 -0.00018
         17.6317591  9.56401 10.06666 0.052556 340.5069   2.4875 158.9640 113.5815   2.4875   9.0614  10.0363 -2.57720 -9.69600  0.27112  0.00509 -0.00146 -0.00018
         17.6974675  9.56460 10.06660 0.052486 340.5018   2.4874 159.7717 113.5821   2.4874   9.0626  10.0386 -2.45488 -9.73012  0.26684  0.00511 -0.00139 -0.00018
         17.8069815  9.56545 10.06651 0.052382 340.4878   2.4874 161.1230 113.5828   2.4874   9.0644  10.0421 -2.25009 -9.78334  0.25961  0.00513 -0.00127 -0.00018
         17.8726899  9.56590 10.06645 0.052327 340.4771   2.4874 161.9359 113.5834   2.4874   9.0653  10.0441 -2.12670 -9.81307  0.25522  0.00515 -0.00120 -0.00018
         17.9383984  9.56633 10.06641 0.052275 340.4682   2.4873 162.7463 113.5840   2.4873   9.0662  10.0460 -2.00294 -9.84116  0.25078  0.00516 -0.00114 -0.00019
         18.0041068  9.56679 10.06638 0.052221 340.4651   2.4873 163.5506 113.5844   2.4873   9.0672  10.0479 -1.87885 -9.86758  0.24630  0.00518 -0.00107 -0.00019
         18.1136208  9.56781 10.06634 0.052105 340.4629   2.4873 164.8884 113.5850   2.4873   9.0693  10.0507 -1.67133 -9.90793  0.23874  0.00520 -0.00095 -0.00019
         18.1793292  9.56848 10.06630 0.052027 340.4562   2.4872 165.6968 113.5855   2.4872   9.0707  10.0523 -1.54643 -9.92992  0.23415  0.00521 -0.00088 -0.00019
         18.2450376  9.56917 10.06626 0.051947 340.4442   2.4872 166.5109 113.5860   2.4872   9.0721  10.0538 -1.42126 -9.95024  0.22952  0.00522 -0.00081 -0.00019
         18.3107461  9.56986 10.06620 0.051865 340.4236   2.4872 167.3344 113.5865   2.4872   9.0735  10.0553 -1.29585 -9.96888  0.22485  0.00523 -0.00074 -0.00020
         18.4202601  9.57077 10.06608 0.051752 340.3697   2.4871 168.7271 113.5877   2.4871   9.0755  10.0574 -1.08635 -9.99624  0.21698  0.00524 -0.00063 -0.00020
         18.4859685  9.57117 10.06601 0.051702 340.3348   2.4870 169.5651 113.5883   2.4870   9.0763  10.0586 -0.96040 ********  0.21222  0.00525 -0.00056 -0.00020
         18.5516769  9.57155 10.06596 0.051654 340.3006   2.4870 170.4022 113.5888   2.4870   9.0771  10.0597 -0.83428 ********  0.20741  0.00526 -0.00049 -0.00020
         18.6173854  9.57189 10.06591 0.051611 340.2674   2.4870 171.2381 113.5892   2.4870   9.0779  10.0607 -0.70802 ********  0.20258  0.00526 -0.00042 -0.00020
         18.6830938  9.57224 10.06587 0.051569 340.2369   2.4869 172.0710 113.5896   2.4869   9.0786  10.0616 -0.58163 ********  0.19770  0.00527 -0.00034 -0.00020
         18.7926078  9.57297 10.06581 0.051482 340.1899   2.4869 173.4553 113.5898   2.4869   9.0801  10.0629 -0.37078 ********  0.18951  0.00527 -0.00023 -0.00021
         18.8583162  9.57346 10.06577 0.051425 340.1554   2.4869 174.2927 113.5900   2.4869   9.0812  10.0636 -0.24417 ********  0.18455  0.00528 -0.00016 -0.00021
         18.9240246  9.57392 10.06574 0.051370 340.1156   2.4869 175.1355 113.5903   2.4869   9.0821  10.0641 -0.11753 ********  0.17956  0.00528 -0.00009 -0.00021
         18.9897331  9.57437 10.06571 0.051319 340.0739   2.4868 175.9804 113.5906   2.4868   9.0830  10.0646  0.00915 ********  0.17454  0.00528 -0.00002 -0.00021
         19.0992471  9.57502 10.06567 0.051243 339.9950   2.4867 177.3982 113.5914   2.4867   9.0844  10.0652  0.22026 ********  0.16611  0.00528  0.00010 -0.00021
         19.1649555  9.57534 10.06566 0.051206 339.9470   2.4867 178.2495 113.5919   2.4867   9.0850  10.0654  0.34689 ********  0.16101  0.00528  0.00017 -0.00021
         19.2306639  9.57567 10.06565 0.051169 339.9022   2.4867 179.0971 113.5922   2.4867   9.0857  10.0656  0.47346 ********  0.15589  0.00527  0.00024 -0.00021
         19.2963723  9.57606 10.06564 0.051126 339.8551   2.4866 179.9474 113.5925   2.4866   9.0865  10.0656  0.59996 ********  0.15074  0.00527  0.00031 -0.00022
         19.4058864  9.57676 10.06565 0.051050 339.7681   2.4866 181.3736 113.5929   2.4866   9.0879  10.0655  0.81056 ********  0.14210  0.00526  0.00043 -0.00022
         19.4715948  9.57719 10.06567 0.051004 339.7105   2.4866 182.2352 113.5931   2.4866   9.0887  10.0653  0.93675 ********  0.13689  0.00525  0.00050 -0.00022
         19.5373032  9.57761 10.06569 0.050961 339.6443   2.4865 183.1060 113.5933   2.4865   9.0895  10.0650  1.06278 ********  0.13165  0.00525  0.00057 -0.00022
         19.6030116  9.57793 10.06573 0.050930 339.5730   2.4865 183.9826 113.5936   2.4865   9.0901  10.0647  1.18864 -9.99343  0.12639  0.00524  0.00064 -0.00022
         19.6687201  9.57812 10.06578 0.050914 339.5018   2.4864 184.8590 113.5938   2.4864   9.0905  10.0642  1.31430 -9.97727  0.12111  0.00523  0.00071 -0.00022
         19.7782341  9.57831 10.06587 0.050902 339.3904   2.4864 186.3119 113.5941   2.4864   9.0908  10.0632  1.52324 -9.94661  0.11226  0.00521  0.00082 -0.00022
         19.8439425  9.57838 10.06593 0.050901 339.3278   2.4864 187.1789 113.5942   2.4864   9.0908  10.0625  1.64826 -9.92598  0.10693  0.00520  0.00089 -0.00022
         19.9096509  9.57846 10.06600 0.050900 339.2697   2.4864 188.0411 113.5943   2.4864   9.0909  10.0617  1.77302 -9.90369  0.10158  0.00519  0.00096 -0.00022
         19.9753593  9.57864 10.06607 0.050887 339.2125   2.4864 188.9022 113.5942   2.4864   9.0912  10.0607  1.89747 -9.87973  0.09621  0.00518  0.00103 -0.00022
         20.0848734  9.57912 10.06622 0.050850 339.1021   2.4864 190.3533 113.5943   2.4864   9.0920  10.0590  2.10418 -9.83611  0.08722  0.00516  0.00115 -0.00023
         20.1505818  9.57941 10.06634 0.050830 339.0273   2.4863 191.2333 113.5944   2.4863   9.0925  10.0579  2.22774 -9.80772  0.08181  0.00514  0.00122 -0.00023
         20.2162902  9.57971 10.06647 0.050811 338.9474   2.4863 192.1189 113.5945   2.4863   9.0930  10.0566  2.35093 -9.77769  0.07639  0.00512  0.00129 -0.00023
         20.2819986  9.57995 10.06663 0.050802 338.8617   2.4863 193.0109 113.5947   2.4863   9.0933  10.0553  2.47372 -9.74601  0.07095  0.00511  0.00135 -0.00023
         20.3915127  9.58011 10.06691 0.050813 338.7209   2.4862 194.4961 113.5949   2.4862   9.0933  10.0529  2.67744 -9.68955  0.06187  0.00508  0.00147 -0.00023
         20.4572211  9.58017 10.06709 0.050826 338.6413   2.4862 195.3820 113.5949   2.4862   9.0932  10.0513  2.79908 -9.65350  0.05640  0.00506  0.00154 -0.00023
         20.5229295  9.58022 10.06728 0.050840 338.5612   2.4862 196.2685 113.5949   2.4862   9.0932  10.0496  2.92024 -9.61581  0.05092  0.00504  0.00160 -0.00023
         20.5886379  9.58028 10.06749 0.050855 338.4806   2.4862 197.1556 113.5949   2.4862   9.0931  10.0478  3.04091 -9.57650  0.04544  0.00502  0.00167 -0.00023
         20.6543463  9.58035 10.06770 0.050870 338.3996   2.4862 198.0432 113.5949   2.4862   9.0930  10.0460  3.16107 -9.53558  0.03995  0.00500  0.00174 -0.00023
         20.7638604  9.58056 10.06812 0.050890 338.2521   2.4862 199.5359 113.5949   2.4862   9.0930  10.0426  3.36013 -9.46378  0.03078  0.00496  0.00185 -0.00023
         20.8295688  9.58062 10.06840 0.050913 338.1598   2.4862 200.4361 113.5949   2.4862   9.0928  10.0405  3.47882 -9.41856  0.02527  0.00493  0.00192 -0.00023
         20.8952772  9.58060 10.06869 0.050946 338.0711   2.4862 201.3328 113.5949   2.4862   9.0925  10.0383  3.59692 -9.37175  0.01976  0.00491  0.00198 -0.00023
         20.9609856  9.58056 10.06899 0.050981 337.9840   2.4862 202.2277 113.5949   2.4862   9.0921  10.0360  3.71440 -9.32334  0.01424  0.00488  0.00205 -0.00023
         21.0704997  9.58043 10.06951 0.051049 337.8449   2.4862 203.7132 113.5949   2.4862   9.0914  10.0320  3.90880 -9.23915  0.00504  0.00484  0.00216 -0.00023
         21.1362081  9.58037 10.06981 0.051088 337.7657   2.4862 204.5997 113.5949   2.4862   9.0909  10.0294  4.02456 -9.18654 -0.00048  0.00481  0.00222 -0.00023
         21.2019165  9.58044 10.07015 0.051116 337.6814   2.4862 205.4913 113.5949   2.4862   9.0907  10.0268  4.13963 -9.13237 -0.00600  0.00478  0.00229 -0.00023
         21.2676249  9.58058 10.07051 0.051138 337.5891   2.4862 206.3915 113.5949   2.4862   9.0906  10.0241  4.25400 -9.07665 -0.01152  0.00475  0.00235 -0.00023
         21.3771389  9.58087 10.07121 0.051180 337.4217   2.4862 207.9066 113.5949   2.4862   9.0905  10.0193  4.44300 -8.98034 -0.02071  0.00470  0.00246 -0.00023
         21.4428474  9.58105 10.07169 0.051209 337.3144   2.4862 208.8234 113.5949   2.4862   9.0904  10.0164  4.55539 -8.92050 -0.02622  0.00467  0.00252 -0.00023
         21.5085558  9.58116 10.07219 0.051250 337.2063   2.4862 209.7416 113.5949   2.4862   9.0901  10.0133  4.66701 -8.85914 -0.03173  0.00463  0.00259 -0.00023
         21.5742642  9.58115 10.07270 0.051304 337.1041   2.4862 210.6542 113.5948   2.4862   9.0896  10.0102  4.77782 -8.79626 -0.03723  0.00460  0.00265 -0.00023
         21.6399726  9.58106 10.07320 0.051365 337.0117   2.4862 211.5564 113.5949   2.4862   9.0889  10.0069  4.88782 -8.73188 -0.04273  0.00457  0.00271 -0.00023
         21.7494867  9.58090 10.07401 0.051468 336.8667   2.4862 213.0504 113.5949   2.4862   9.0878  10.0013  5.06927 -8.62125 -0.05187  0.00451  0.00282 -0.00023
         21.8151951  9.58082 10.07450 0.051528 336.7842   2.4862 213.9418 113.5950   2.4862   9.0871   9.9978  5.17698 -8.55290 -0.05735  0.00447  0.00288 -0.00023
         21.8809035  9.58080 10.07499 0.051580 336.7025   2.4863 214.8318 113.5951   2.4863   9.0866   9.9943  5.28381 -8.48308 -0.06281  0.00443  0.00294 -0.00023
         21.9466119  9.58090 10.07551 0.051625 336.6131   2.4863 215.7298 113.5951   2.4863   9.0863   9.9906  5.38973 -8.41179 -0.06826  0.00439  0.00300 -0.00023
         22.0561259  9.58110 10.07646 0.051702 336.4564   2.4863 217.2351 113.5951   2.4863   9.0857   9.9843  5.56418 -8.28978 -0.07733  0.00433  0.00310 -0.00023
         22.1218344  9.58120 10.07705 0.051753 336.3650   2.4863 218.1357 113.5951   2.4863   9.0853   9.9804  5.66758 -8.21465 -0.08275  0.00429  0.00316 -0.00023
         22.1875428  9.58129 10.07766 0.051805 336.2735   2.4862 219.0365 113.5950   2.4862   9.0849   9.9765  5.77000 -8.13811 -0.08815  0.00425  0.00322 -0.00022
         22.2532512  9.58134 10.07826 0.051863 336.1869   2.4862 219.9325 113.5949   2.4862   9.0844   9.9724  5.87142 -8.06016 -0.09354  0.00420  0.00328 -0.00022
         22.3627652  9.58135 10.07923 0.051964 336.0572   2.4862 221.4099 113.5948   2.4862   9.0835   9.9654  6.03819 -7.92715 -0.10249  0.00413  0.00337 -0.00022
         22.4284736  9.58142 10.07982 0.052016 335.9787   2.4862 222.2966 113.5949   2.4862   9.0830   9.9612  6.13686 -7.84551 -0.10783  0.00409  0.00343 -0.00022
         22.4941821  9.58154 10.08042 0.052067 335.8978   2.4862 223.1856 113.5949   2.4862   9.0827   9.9568  6.23446 -7.76250 -0.11316  0.00404  0.00349 -0.00022
         22.5598905  9.58166 10.08105 0.052120 335.8166   2.4862 224.0751 113.5949   2.4862   9.0823   9.9524  6.33098 -7.67814 -0.11847  0.00400  0.00354 -0.00022
         22.6255989  9.58179 10.08170 0.052172 335.7351   2.4862 224.9648 113.5950   2.4862   9.0819   9.9478  6.42640 -7.59245 -0.12375  0.00395  0.00360 -0.00022
         22.7351129  9.58192 10.08281 0.052275 335.6048   2.4862 226.4431 113.5950   2.4862   9.0810   9.9401  6.58293 -7.44669 -0.13251  0.00387  0.00369 -0.00022
         22.8008214  9.58183 10.08344 0.052350 335.5420   2.4862 227.3145 113.5950   2.4862   9.0802   9.9354  6.67532 -7.35749 -0.13774  0.00383  0.00374 -0.00022
         22.8665298  9.58167 10.08401 0.052427 335.4917   2.4863 228.1726 113.5951   2.4863   9.0793   9.9305  6.76653 -7.26701 -0.14294  0.00378  0.00380 -0.00022
         22.9322382  9.58147 10.08453 0.052504 335.4488   2.4863 229.0227 113.5952   2.4863   9.0784   9.9257  6.85656 -7.17525 -0.14812  0.00373  0.00385 -0.00022
         23.0417522  9.58113 10.08532 0.052624 335.3909   2.4863 230.4245 113.5955   2.4863   9.0769   9.9173  7.00393 -7.01954 -0.15669  0.00364  0.00394 -0.00021
         23.1074606  9.58101 10.08577 0.052684 335.3553   2.4863 231.2652 113.5958   2.4863   9.0762   9.9122  7.09071 -6.92446 -0.16180  0.00359  0.00399 -0.00021
